location,date,hosps,location_name,population,pop100k,hosp_rate
25,2022-09-18,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2022-09-19,121,Massachusetts,6892503,68.92503,1.7555306105778987
25,2022-09-20,128,Massachusetts,6892503,68.92503,1.8570902326774466
25,2022-09-21,145,Massachusetts,6892503,68.92503,2.10373502920492
25,2022-09-22,117,Massachusetts,6892503,68.92503,1.6974965408067286
25,2022-09-23,123,Massachusetts,6892503,68.92503,1.7845476454634839
25,2022-09-24,96,Massachusetts,6892503,68.92503,1.392817674508085
25,2022-09-25,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2022-09-26,128,Massachusetts,6892503,68.92503,1.8570902326774466
25,2022-09-27,125,Massachusetts,6892503,68.92503,1.813564680349069
25,2022-09-28,145,Massachusetts,6892503,68.92503,2.10373502920492
25,2022-09-29,123,Massachusetts,6892503,68.92503,1.7845476454634839
25,2022-09-30,115,Massachusetts,6892503,68.92503,1.6684795059211435
25,2022-10-01,128,Massachusetts,6892503,68.92503,1.8570902326774466
25,2022-10-02,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2022-10-03,130,Massachusetts,6892503,68.92503,1.8861072675630317
25,2022-10-04,126,Massachusetts,6892503,68.92503,1.8280731977918614
25,2022-10-05,152,Massachusetts,6892503,68.92503,2.205294651304468
25,2022-10-06,119,Massachusetts,6892503,68.92503,1.7265135756923136
25,2022-10-07,142,Massachusetts,6892503,68.92503,2.060209476876542
25,2022-10-08,107,Massachusetts,6892503,68.92503,1.552411366378803
25,2022-10-09,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2022-10-10,141,Massachusetts,6892503,68.92503,2.04570095943375
25,2022-10-11,120,Massachusetts,6892503,68.92503,1.7410220931351061
25,2022-10-12,123,Massachusetts,6892503,68.92503,1.7845476454634839
25,2022-10-13,155,Massachusetts,6892503,68.92503,2.2488202036328455
25,2022-10-14,131,Massachusetts,6892503,68.92503,1.9006157850058243
25,2022-10-15,124,Massachusetts,6892503,68.92503,1.7990561629062765
25,2022-10-16,123,Massachusetts,6892503,68.92503,1.7845476454634839
25,2022-10-17,148,Massachusetts,6892503,68.92503,2.1472605815332977
25,2022-10-18,146,Massachusetts,6892503,68.92503,2.1182435466477125
25,2022-10-19,132,Massachusetts,6892503,68.92503,1.9151243024486169
25,2022-10-20,130,Massachusetts,6892503,68.92503,1.8861072675630317
25,2022-10-21,111,Massachusetts,6892503,68.92503,1.6104454361499732
25,2022-10-22,97,Massachusetts,6892503,68.92503,1.4073261919508775
25,2022-10-23,88,Massachusetts,6892503,68.92503,1.2767495349657445
25,2022-10-24,121,Massachusetts,6892503,68.92503,1.7555306105778987
25,2022-10-25,146,Massachusetts,6892503,68.92503,2.1182435466477125
25,2022-10-26,107,Massachusetts,6892503,68.92503,1.552411366378803
25,2022-10-27,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2022-10-28,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2022-10-29,67,Massachusetts,6892503,68.92503,0.972070668667101
25,2022-10-30,79,Massachusetts,6892503,68.92503,1.1461728779806115
25,2022-10-31,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2022-11-01,110,Massachusetts,6892503,68.92503,1.5959369187071806
25,2022-11-02,122,Massachusetts,6892503,68.92503,1.7700391280206913
25,2022-11-03,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2022-11-04,89,Massachusetts,6892503,68.92503,1.291258052408537
25,2022-11-05,80,Massachusetts,6892503,68.92503,1.160681395423404
25,2022-11-06,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2022-11-07,99,Massachusetts,6892503,68.92503,1.4363432268364626
25,2022-11-08,85,Massachusetts,6892503,68.92503,1.233223982637367
25,2022-11-09,84,Massachusetts,6892503,68.92503,1.2187154651945744
25,2022-11-10,86,Massachusetts,6892503,68.92503,1.2477325000801593
25,2022-11-11,90,Massachusetts,6892503,68.92503,1.3057665698513297
25,2022-11-12,81,Massachusetts,6892503,68.92503,1.1751899128661967
25,2022-11-13,74,Massachusetts,6892503,68.92503,1.0736302907666488
25,2022-11-14,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2022-11-15,106,Massachusetts,6892503,68.92503,1.5379028489360105
25,2022-11-16,77,Massachusetts,6892503,68.92503,1.1171558430950266
25,2022-11-17,87,Massachusetts,6892503,68.92503,1.262241017522952
25,2022-11-18,86,Massachusetts,6892503,68.92503,1.2477325000801593
25,2022-11-19,78,Massachusetts,6892503,68.92503,1.131664360537819
25,2022-11-20,110,Massachusetts,6892503,68.92503,1.5959369187071806
25,2022-11-21,89,Massachusetts,6892503,68.92503,1.291258052408537
25,2022-11-22,102,Massachusetts,6892503,68.92503,1.4798687791648402
25,2022-11-23,103,Massachusetts,6892503,68.92503,1.4943772966076327
25,2022-11-24,83,Massachusetts,6892503,68.92503,1.2042069477517818
25,2022-11-25,96,Massachusetts,6892503,68.92503,1.392817674508085
25,2022-11-26,89,Massachusetts,6892503,68.92503,1.291258052408537
25,2022-11-27,121,Massachusetts,6892503,68.92503,1.7555306105778987
25,2022-11-28,121,Massachusetts,6892503,68.92503,1.7555306105778987
25,2022-11-29,111,Massachusetts,6892503,68.92503,1.6104454361499732
25,2022-11-30,101,Massachusetts,6892503,68.92503,1.4653602617220478
25,2022-12-01,111,Massachusetts,6892503,68.92503,1.6104454361499732
25,2022-12-02,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2022-12-03,108,Massachusetts,6892503,68.92503,1.5669198838215956
25,2022-12-04,99,Massachusetts,6892503,68.92503,1.4363432268364626
25,2022-12-05,132,Massachusetts,6892503,68.92503,1.9151243024486169
25,2022-12-06,124,Massachusetts,6892503,68.92503,1.7990561629062765
25,2022-12-07,146,Massachusetts,6892503,68.92503,2.1182435466477125
25,2022-12-08,121,Massachusetts,6892503,68.92503,1.7555306105778987
25,2022-12-09,137,Massachusetts,6892503,68.92503,1.9876668896625795
25,2022-12-10,93,Massachusetts,6892503,68.92503,1.3492921221797074
25,2022-12-11,122,Massachusetts,6892503,68.92503,1.7700391280206913
25,2022-12-12,139,Massachusetts,6892503,68.92503,2.0166839245481647
25,2022-12-13,165,Massachusetts,6892503,68.92503,2.393905378060771
25,2022-12-14,138,Massachusetts,6892503,68.92503,2.0021754071053723
25,2022-12-15,149,Massachusetts,6892503,68.92503,2.16176909897609
25,2022-12-16,153,Massachusetts,6892503,68.92503,2.2198031687472604
25,2022-12-17,125,Massachusetts,6892503,68.92503,1.813564680349069
25,2022-12-18,134,Massachusetts,6892503,68.92503,1.944141337334202
25,2022-12-19,154,Massachusetts,6892503,68.92503,2.234311686190053
25,2022-12-20,163,Massachusetts,6892503,68.92503,2.3648883431751857
25,2022-12-21,174,Massachusetts,6892503,68.92503,2.524482035045904
25,2022-12-22,159,Massachusetts,6892503,68.92503,2.306854273404016
25,2022-12-23,175,Massachusetts,6892503,68.92503,2.5389905524886967
25,2022-12-24,149,Massachusetts,6892503,68.92503,2.16176909897609
25,2022-12-25,154,Massachusetts,6892503,68.92503,2.234311686190053
25,2022-12-26,217,Massachusetts,6892503,68.92503,3.1483482850859836
25,2022-12-27,213,Massachusetts,6892503,68.92503,3.0903142153148133
25,2022-12-28,226,Massachusetts,6892503,68.92503,3.2789249420711166
25,2022-12-29,227,Massachusetts,6892503,68.92503,3.2934334595139094
25,2022-12-30,203,Massachusetts,6892503,68.92503,2.945229040886888
25,2022-12-31,217,Massachusetts,6892503,68.92503,3.1483482850859836
25,2023-01-01,183,Massachusetts,6892503,68.92503,2.655058692031037
25,2023-01-02,220,Massachusetts,6892503,68.92503,3.191873837414361
25,2023-01-03,207,Massachusetts,6892503,68.92503,3.0032631106580583
25,2023-01-04,214,Massachusetts,6892503,68.92503,3.104822732757606
25,2023-01-05,190,Massachusetts,6892503,68.92503,2.7566183141305847
25,2023-01-06,197,Massachusetts,6892503,68.92503,2.8581779362301325
25,2023-01-07,178,Massachusetts,6892503,68.92503,2.582516104817074
25,2023-01-08,166,Massachusetts,6892503,68.92503,2.4084138955035637
25,2023-01-09,187,Massachusetts,6892503,68.92503,2.713092761802207
25,2023-01-10,193,Massachusetts,6892503,68.92503,2.8001438664589626
25,2023-01-11,171,Massachusetts,6892503,68.92503,2.4809564827175263
25,2023-01-12,184,Massachusetts,6892503,68.92503,2.6695672094738296
25,2023-01-13,184,Massachusetts,6892503,68.92503,2.6695672094738296
25,2023-01-14,183,Massachusetts,6892503,68.92503,2.655058692031037
25,2023-01-15,143,Massachusetts,6892503,68.92503,2.074717994319335
25,2023-01-16,131,Massachusetts,6892503,68.92503,1.9006157850058243
25,2023-01-17,157,Massachusetts,6892503,68.92503,2.2778372385184307
25,2023-01-18,173,Massachusetts,6892503,68.92503,2.5099735176031115
25,2023-01-19,131,Massachusetts,6892503,68.92503,1.9006157850058243
25,2023-01-20,132,Massachusetts,6892503,68.92503,1.9151243024486169
25,2023-01-21,113,Massachusetts,6892503,68.92503,1.6394624710355583
25,2023-01-22,125,Massachusetts,6892503,68.92503,1.813564680349069
25,2023-01-23,137,Massachusetts,6892503,68.92503,1.9876668896625795
25,2023-01-24,117,Massachusetts,6892503,68.92503,1.6974965408067286
25,2023-01-25,110,Massachusetts,6892503,68.92503,1.5959369187071806
25,2023-01-26,130,Massachusetts,6892503,68.92503,1.8861072675630317
25,2023-01-27,118,Massachusetts,6892503,68.92503,1.712005058249521
25,2023-01-28,120,Massachusetts,6892503,68.92503,1.7410220931351061
25,2023-01-29,109,Massachusetts,6892503,68.92503,1.5814284012643882
25,2023-01-30,129,Massachusetts,6892503,68.92503,1.8715987501202391
25,2023-01-31,122,Massachusetts,6892503,68.92503,1.7700391280206913
25,2023-02-01,105,Massachusetts,6892503,68.92503,1.523394331493218
25,2023-02-02,108,Massachusetts,6892503,68.92503,1.5669198838215956
25,2023-02-03,115,Massachusetts,6892503,68.92503,1.6684795059211435
25,2023-02-04,83,Massachusetts,6892503,68.92503,1.2042069477517818
25,2023-02-05,118,Massachusetts,6892503,68.92503,1.712005058249521
25,2023-02-06,120,Massachusetts,6892503,68.92503,1.7410220931351061
25,2023-02-07,126,Massachusetts,6892503,68.92503,1.8280731977918614
25,2023-02-08,108,Massachusetts,6892503,68.92503,1.5669198838215956
25,2023-02-09,112,Massachusetts,6892503,68.92503,1.6249539535927657
25,2023-02-10,112,Massachusetts,6892503,68.92503,1.6249539535927657
