date,clade_samples,total_samples,Nextstrain_clade,clade_pct,diff_log,nonvar_diff_log
2021-02-16,7,71,20A,0.09859154929577464,-0.35667494393873267,-0.5834895893663935
2021-02-16,14,71,20B,0.19718309859154928,0,-0.6344431527862124
2021-02-16,24,71,20C,0.3380281690140845,-0.2231435513142097,-0.6025655025984682
2021-02-16,19,71,20G,0.2676056338028169,-0.8167611365271221,-0.517762990425195
2021-02-16,4,71,"20I (Alpha, V1)",0.05633802816901408,-0.5596157879354227,-0.5544980402240093
2021-02-16,1,71,21C (Epsilon),0.01408450704225352,-1.0986122886681098,-0.4774985401193396
2021-02-16,1,71,21D (Eta),0.01408450704225352,0,-0.6344431527862124
2021-02-16,1,71,21F (Iota),0.01408450704225352,-1.3862943611198906,-0.4364011011976566
2021-02-17,1,69,19B,0.0144927536231884,0,0.11584525396768132
2021-02-17,4,69,20A,0.05797101449275362,-0.5596157879354227,0.18579722745960914
2021-02-17,14,69,20B,0.2028985507246377,0,0.11584525396768132
2021-02-17,12,69,20C,0.17391304347826086,-0.6931471805599454,0.20248865153767448
2021-02-17,28,69,20G,0.4057971014492754,0.38776553100876354,0.06737456259158588
2021-02-17,1,69,"20H (Beta, V2)",0.0144927536231884,0,0.11584525396768132
2021-02-17,3,69,"20I (Alpha, V1)",0.04347826086956521,-0.2876820724517808,0.1518055130241539
2021-02-17,2,69,21C (Epsilon),0.02898550724637681,0.6931471805599453,0.02920185639768816
2021-02-17,4,69,21F (Iota),0.05797101449275362,1.3862943611198906,-0.057441541172305
2021-02-18,3,56,20A,0.05357142857142857,-0.2876820724517808,0.021604424246274765
2021-02-18,2,56,20B,0.03571428571428571,-1.945910149055313,0.2584941494753508
2021-02-18,18,56,20C,0.32142857142857145,0.40546510810816416,-0.07741660154800309
2021-02-18,19,56,20G,0.3392857142857143,-0.38776553100876354,0.03590206118298659
2021-02-18,2,56,"20H (Beta, V2)",0.03571428571428571,0.6931471805599453,-0.1185140404696861
2021-02-18,8,56,"20I (Alpha, V1)",0.14285714285714285,0.980829253011726,-0.15961147939136905
2021-02-18,3,56,21C (Epsilon),0.05357142857142857,0.4054651081081645,-0.07741660154800313
2021-02-18,1,56,21D (Eta),0.01785714285714285,0,-0.019493014675408205
2021-02-19,1,52,20A,0.01923076923076923,-1.0986122886681098,-0.04188573804681772
2021-02-19,6,52,20B,0.1153846153846154,1.0986122886681096,-0.40808983426952095
2021-02-19,14,52,20C,0.2692307692307692,-0.2513144282809061,-0.18310204811135167
2021-02-19,19,52,20G,0.36538461538461536,0,-0.22498778615816936
2021-02-19,8,52,"20I (Alpha, V1)",0.15384615384615383,0,-0.22498778615816936
2021-02-19,2,52,21C (Epsilon),0.03846153846153846,-0.4054651081081645,-0.15741026814014195
2021-02-19,2,52,21F (Iota),0.03846153846153846,-0.6931471805599453,-0.10946325606484514
2021-02-20,9,68,20A,0.1323529411764706,2.1972245773362196,0.0765300860683987
2021-02-20,8,68,20B,0.1176470588235294,0.2876820724517808,0.45843858704528645
2021-02-20,18,68,20C,0.2647058823529412,0.2513144282809061,0.4657121158794614
2021-02-20,26,68,20G,0.38235294117647056,0.3136575588550419,0.45324348976463424
2021-02-20,5,68,"20I (Alpha, V1)",0.07352941176470588,-0.47000362924573547,0.6099757273847898
2021-02-20,2,68,21C (Epsilon),0.02941176470588235,0,0.5159750015356426
2021-02-21,1,46,19B,0.0217391304347826,0,-0.2551459316551663
2021-02-21,4,46,20A,0.08695652173913043,-0.810930216216329,-0.11999089561911147
2021-02-21,9,46,20B,0.1956521739130435,0.11778303565638382,-0.27477643759789694
2021-02-21,9,46,20C,0.1956521739130435,-0.693147180559945,-0.13962140156184213
2021-02-21,15,46,20G,0.32608695652173914,-0.5500463369192721,-0.16347154216862095
2021-02-21,5,46,"20I (Alpha, V1)",0.10869565217391304,0,-0.2551459316551663
2021-02-21,3,46,21F (Iota),0.06521739130434782,0.4054651081081645,-0.3227234496731937
2021-02-22,3,95,20A,0.03157894736842105,-0.2876820724517808,0.7682018986700331
2021-02-22,13,95,20B,0.1368421052631579,0.3677247801253172,0.6589674232405168
2021-02-22,23,95,20C,0.2421052631578947,0.9382696385929301,0.5638766134959147
2021-02-22,34,95,20G,0.35789473684210527,0.8183103235139515,0.5838698326757444
2021-02-22,6,95,"20I (Alpha, V1)",0.06315789473684211,0.18232155679395468,0.6898679604624105
2021-02-22,10,95,21C (Epsilon),0.10526315789473684,1.6094379124341005,0.45201523452238623
2021-02-22,6,95,21F (Iota),0.06315789473684211,0.6931471805599452,0.604730356501412
2021-02-23,14,92,20A,0.15217391304347827,1.5404450409471486,-0.15485688948507736
2021-02-23,17,92,20B,0.18478260869565216,0.2682639865946794,0.004165742308981271
2021-02-23,9,92,20C,0.09782608695652174,-0.9382696385929301,0.15498244545743245
2021-02-23,22,92,20G,0.2391304347826087,-0.4353180712578455,0.09211349954054689
2021-02-23,1,92,"20H (Beta, V2)",0.0108695652173913,-0.6931471805599453,0.12434213820330936
2021-02-23,14,92,"20I (Alpha, V1)",0.15217391304347827,0.8472978603872034,-0.06821349191508423
2021-02-23,1,92,"20J (Gamma, V3)",0.0108695652173913,NA,NA
2021-02-23,5,92,21C (Epsilon),0.05434782608695652,-0.6931471805599456,0.1243421382033094
2021-02-23,9,92,21F (Iota),0.09782608695652174,0.4054651081081646,-0.012984397880204376
2021-02-24,1,165,19B,0.00606060606060606,0,0.4126553765860947
2021-02-24,7,165,20A,0.04242424242424243,-0.6931471805599452,0.5116764023803725
2021-02-24,28,165,20B,0.1696969696969697,0.49899116611898764,0.34137092428338217
2021-02-24,30,165,20C,0.18181818181818185,1.203972804325936,0.24065926168238955
2021-02-24,60,165,20G,0.3636363636363637,1.0033021088637843,0.26932650389126833
2021-02-24,21,165,"20I (Alpha, V1)",0.12727272727272726,0.4054651081081646,0.3547317897134997
2021-02-24,6,165,21C (Epsilon),0.03636363636363636,0.18232155679395468,0.386609439901244
2021-02-24,12,165,21F (Iota),0.07272727272727272,0.2876820724517808,0.3715579376644117
2021-02-25,3,58,20A,0.05172413793103448,-0.8472978603872034,-0.7968884645258365
2021-02-25,10,58,20B,0.1724137931034483,-1.029619417181158,-0.770842527840986
2021-02-25,12,58,20C,0.20689655172413793,-0.9162907318741551,-0.7870323400277005
2021-02-25,15,58,20G,0.25862068965517243,-1.3862943611198904,-0.7198889644211669
2021-02-25,1,58,"20H (Beta, V2)",0.01724137931034482,0,-0.9179310160097227
2021-02-25,8,58,"20I (Alpha, V1)",0.13793103448275862,-0.9650808960435873,-0.7800623165749245
2021-02-25,4,58,21C (Epsilon),0.06896551724137931,-0.4054651081081644,-0.8600074291371278
2021-02-25,5,58,21F (Iota),0.08620689655172414,-0.8754687373539001,-0.7928640535305941
2021-02-26,4,74,20A,0.05405405405405406,0.2876820724517808,0.003901590356044014
2021-02-26,9,74,20B,0.12162162162162164,-0.10536051565782634,0.060050531514559316
2021-02-26,18,74,20C,0.24324324324324328,0.40546510810816416,-0.012924557594867896
2021-02-26,29,74,20G,0.3918918918918919,0.6592456288842641,-0.04917891770573931
2021-02-26,7,74,"20I (Alpha, V1)",0.0945945945945946,-0.13353139262452252,0.06407494250980163
2021-02-26,1,74,"20J (Gamma, V3)",0.01351351351351351,0,0.04499902927772698
2021-02-26,3,74,21C (Epsilon),0.04054054054054054,-0.2876820724517808,0.08609646819940996
2021-02-26,3,74,21F (Iota),0.04054054054054054,-0.5108256237659905,0.1179741183871542
2021-02-27,4,55,20A,0.07272727272727272,0,-0.18026460122339447
2021-02-27,8,55,20B,0.14545454545454545,-0.11778303565638382,-0.16063409528066383
2021-02-27,14,55,20C,0.2545454545454545,-0.2513144282809061,-0.13837886317657677
2021-02-27,16,55,20G,0.2909090909090909,-0.594707107746693,-0.08114674993227895
2021-02-27,7,55,"20I (Alpha, V1)",0.12727272727272726,0,-0.18026460122339447
2021-02-27,2,55,21C (Epsilon),0.03636363636363636,-0.4054651081081645,-0.11268708320536704
2021-02-27,4,55,21F (Iota),0.07272727272727272,0.2876820724517808,-0.22821161329869125
2021-02-28,4,64,20A,0.0625,0,0.03233246478030501
2021-02-28,11,64,20B,0.171875,0.3184537311185349,-0.013160925379485686
2021-02-28,20,64,20C,0.3125,0.35667494393873245,-0.018621098639513906
2021-02-28,13,64,20G,0.203125,-0.2076393647782444,0.061995231177197074
2021-02-28,11,64,"20I (Alpha, V1)",0.171875,0.45198512374305744,-0.032236838611560334
2021-02-28,1,64,21C (Epsilon),0.015625,-0.6931471805599453,0.13135349057458293
2021-02-28,2,64,21D (Eta),0.03125,0.6931471805599453,-0.06668856101397289
2021-02-28,2,64,21F (Iota),0.03125,-0.6931471805599453,0.13135349057458293
2021-03-01,9,80,20A,0.1125,0.810930216216329,0.2954304065508877
2021-03-01,11,80,20B,0.1375,0,0.4112775802960775
2021-03-01,10,80,20C,0.125,-0.693147180559945,0.5102986060903554
2021-03-01,29,80,20G,0.3625,0.8023464725249374,0.2966566556496579
2021-03-01,13,80,"20I (Alpha, V1)",0.1625,0.16705408466316607,0.38741271105848235
2021-03-01,1,80,"20J (Gamma, V3)",0.0125,0,0.4112775802960775
2021-03-01,3,80,21C (Epsilon),0.0375,1.0986122886681098,0.2543329676292047
2021-03-01,4,80,21F (Iota),0.05,0.6931471805599453,0.3122565545017996
2021-03-02,1,63,20A,0.01587301587301587,-2.1972245773362196,-0.010987544952087092
2021-03-02,4,63,20B,0.06349206349206349,-1.01160091167848,-0.18036235433176415
2021-03-02,20,63,20C,0.31746031746031744,0.693147180559945,-0.4238977960801106
2021-03-02,12,63,20G,0.1904761904761905,-0.8823891801984738,-0.1988211731146222
2021-03-02,12,63,"20I (Alpha, V1)",0.1904761904761905,-0.08004270767353638,-0.3134420977610418
2021-03-02,1,63,"20J (Gamma, V3)",0.01587301587301587,0,-0.32487677028583273
2021-03-02,5,63,21C (Epsilon),0.07936507936507936,0.5108256237659905,-0.39785185939525997
2021-03-02,8,63,21F (Iota),0.12698412698412698,0.6931471805599452,-0.4238977960801106
2021-03-03,5,110,20A,0.04545454545454545,1.6094379124341003,0.615138445707533
2021-03-03,15,110,20B,0.13636363636363635,1.3217558399823195,0.6630854577828297
2021-03-03,19,110,20C,0.17272727272727273,-0.05129329438755059,0.891926980177808
2021-03-03,30,110,20G,0.2727272727272727,0.9162907318741551,0.7306629758008572
2021-03-03,18,110,"20I (Alpha, V1)",0.16363636363636364,0.40546510810816416,0.8158005797618557
2021-03-03,8,110,21C (Epsilon),0.07272727272727272,0.47000362924573547,0.8050441595722604
2021-03-03,15,110,21F (Iota),0.13636363636363635,0.6286086594223743,0.778609987876154
2021-03-04,4,105,20A,0.0380952380952381,-0.2231435513142097,-0.06923037610621006
2021-03-04,12,105,20B,0.11428571428571428,-0.2231435513142097,-0.06923037610621006
2021-03-04,26,105,20C,0.24761904761904763,0.3136575588550419,-0.13633051487736653
2021-03-04,21,105,20G,0.2,-0.35667494393873245,-0.05253895202814472
2021-03-04,24,105,"20I (Alpha, V1)",0.22857142857142856,0.28768207245178123,-0.13308357907695895
2021-03-04,1,105,"20J (Gamma, V3)",0.00952380952380952,0,-0.09712332002048628
2021-03-04,5,105,21C (Epsilon),0.04761904761904761,-0.47000362924573547,-0.038372866364769345
2021-03-04,3,105,21D (Eta),0.02857142857142857,0.4054651081081645,-0.14780645853400684
2021-03-04,9,105,21F (Iota),0.08571428571428572,-0.5108256237659905,-0.033270117049737466
2021-03-05,4,120,20A,0.03333333333333333,0,0.10880845245850655
2021-03-05,11,120,20B,0.09166666666666666,-0.08701137698962969,0.12123864917131079
2021-03-05,27,120,20C,0.225,0.03774032798284699,0.10341697703238555
2021-03-05,35,120,20G,0.2916666666666667,0.5108256237659905,0.035833363349079335
2021-03-05,27,120,"20I (Alpha, V1)",0.225,0.11778303565638337,0.09198230450759463
2021-03-05,1,120,"20J (Gamma, V3)",0.00833333333333333,0,0.10880845245850655
2021-03-05,6,120,21C (Epsilon),0.05,0.18232155679395468,0.08276251577365588
2021-03-05,9,120,21F (Iota),0.075,0,0.10880845245850655
2021-03-06,3,69,20A,0.04347826086956521,-0.2876820724517808,-0.6174804896999264
2021-03-06,7,69,20B,0.10144927536231883,-0.45198512374305744,-0.5940086252297441
2021-03-06,21,69,20C,0.30434782608695654,-0.2513144282809061,-0.6226758674386227
2021-03-06,19,69,20G,0.2753623188405797,-0.6109090823229733,-0.57130520257547035
2021-03-06,9,69,"20I (Alpha, V1)",0.13043478260869565,-1.0986122886681096,-0.5016333159547366
2021-03-06,1,69,"20J (Gamma, V3)",0.0144927536231884,0,-0.6585779286216094
2021-03-06,1,69,21C (Epsilon),0.0144927536231884,-1.791759469228055,-0.4026122901604587
2021-03-06,8,69,21F (Iota),0.11594202898550723,-0.11778303565638382,-0.6417517806706974
2021-03-07,1,86,20A,0.01162790697674418,-1.0986122886681098,0.22780418455160878
2021-03-07,10,86,20B,0.11627906976744186,0.35667494393873267,0.04589328047575347
2021-03-07,16,86,20C,0.18604651162790695,-0.27193371548364187,0.12446936290355029
2021-03-07,24,86,20G,0.27906976744186046,0.2336148511815055,0.06127579207040687
2021-03-07,18,86,"20I (Alpha, V1)",0.20930232558139536,0.693147180559945,0.0038342508981019374
2021-03-07,6,86,"20J (Gamma, V3)",0.06976744186046512,1.791759469228055,-0.1334922851854118
2021-03-07,1,86,21C (Epsilon),0.01162790697674418,0,0.09047764846809506
2021-03-07,1,86,21D (Eta),0.01162790697674418,-1.0986122886681098,0.22780418455160878
2021-03-07,9,86,21F (Iota),0.10465116279069768,0.11778303565638382,0.07575476901104708
2021-03-08,1,154,19B,0.00649350649350649,0,0.728581318583009
2021-03-08,4,154,20A,0.02597402597402597,1.3862943611198906,0.5552945234430227
2021-03-08,21,154,20B,0.13636363636363635,0.7419373447293771,0.6358391504918368
2021-03-08,29,154,20C,0.18831168831168832,0.594707107746693,0.6542429301146724
2021-03-08,31,154,20G,0.2012987012987013,0.2559333741372005,0.696589646815859
2021-03-08,35,154,"20I (Alpha, V1)",0.2272727272727273,0.664976303593249,0.6454592806338528
2021-03-08,4,154,"20J (Gamma, V3)",0.02597402597402597,-0.4054651081081644,0.7792644570965296
2021-03-08,5,154,21C (Epsilon),0.03246753246753246,1.6094379124341003,0.5274015795287464
2021-03-08,24,154,21F (Iota),0.15584415584415584,0.9808292530117262,0.6059776619565432
2021-03-09,3,132,20A,0.02272727272727272,-0.2876820724517808,-0.22121231188934187
2021-03-09,9,132,20B,0.06818181818181818,-0.8472978603872034,-0.14126719932713863
2021-03-09,20,132,20C,0.15151515151515152,-0.3715635564324833,-0.2092292427492415
2021-03-09,28,132,20G,0.21212121212121213,-0.10178269430994247,-0.2477693659096045
2021-03-09,49,132,"20I (Alpha, V1)",0.3712121212121212,0.33647223662121295,-0.31037721318548384
2021-03-09,3,132,"20J (Gamma, V3)",0.02272727272727272,-0.2876820724517808,-0.22121231188934187
2021-03-09,7,132,21C (Epsilon),0.05303030303030303,0.33647223662121295,-0.31037721318548384
2021-03-09,13,132,21F (Iota),0.09848484848484848,-0.613104472886409,-0.17472339754153784
2021-03-10,2,97,20A,0.02061855670103092,-0.4054651081081645,-0.25322386253684703
2021-03-10,12,97,20B,0.12371134020618556,0.2876820724517808,-0.3398672601068402
2021-03-10,13,97,20C,0.13402061855670103,-0.4307829160924541,-0.25005913653881084
2021-03-10,25,97,20G,0.25773195876288657,-0.11332868530700324,-0.2897409153869922
2021-03-10,20,97,"20I (Alpha, V1)",0.20618556701030927,-0.8960880245566356,-0.19189599798078816
2021-03-10,1,97,"20J (Gamma, V3)",0.01030927835051546,-1.0986122886681098,-0.1665804649668539
2021-03-10,3,97,21C (Epsilon),0.03092783505154639,-0.8472978603872034,-0.19799476850196718
2021-03-10,2,97,21D (Eta),0.02061855670103092,0.6931471805599453,-0.3905503986203608
2021-03-10,19,97,21F (Iota),0.1958762886597938,0.3794896217049035,-0.35134320376348055
2021-03-11,6,113,20A,0.05309734513274336,1.0986122886681096,0.24258163639759406
2021-03-11,7,113,20B,0.06194690265486725,-0.5389965007326871,0.4765257491691364
2021-03-11,21,113,20C,0.18584070796460175,0.4795730802618863,0.3310158090270545
2021-03-11,17,113,20G,0.1504424778761062,-0.3856624808119844,0.4546208891804646
2021-03-11,36,113,"20I (Alpha, V1)",0.3185840707964602,0.5877866649021191,0.31555672550702124
2021-03-11,5,113,"20J (Gamma, V3)",0.04424778761061947,1.6094379124341003,0.1696065472881668
2021-03-11,3,113,21C (Epsilon),0.02654867256637168,0,0.3995262490644668
2021-03-11,18,113,21F (Iota),0.1592920353982301,-0.054067221270275745,0.40725013781736336
2021-03-12,4,96,20A,0.04166666666666666,-0.4054651081081644,-0.17050391539131973
2021-03-12,7,96,20B,0.07291666666666667,0,-0.22118705390484028
2021-03-12,14,96,20C,0.14583333333333334,-0.4054651081081646,-0.1705039153913197
2021-03-12,22,96,20G,0.22916666666666663,0.2578291093020999,-0.25341569256760277
2021-03-12,30,96,"20I (Alpha, V1)",0.3125,-0.18232155679395445,-0.19839685930559597
2021-03-12,6,96,"20J (Gamma, V3)",0.0625,0.18232155679395468,-0.24397724850408462
2021-03-12,4,96,21C (Epsilon),0.04166666666666666,0.2876820724517808,-0.2571473129613129
2021-03-12,1,96,21D (Eta),0.01041666666666666,-0.6931471805599453,-0.1345436563348471
2021-03-12,8,96,21F (Iota),0.08333333333333333,-0.8109302162163288,-0.11982077687779918
2021-03-13,1,145,20A,0.00689655172413793,-1.3862943611198906,0.35506990526511695
2021-03-13,15,145,20B,0.10344827586206896,0.7621400520468968,0.14022646394843824
2021-03-13,28,145,20C,0.19310344827586207,0.6931471805599454,0.14712575109713338
2021-03-13,29,145,20G,0.2,0.2762533766281581,0.1888151314903121
2021-03-13,1,145,"20H (Beta, V2)",0.00689655172413793,0,0.21644046915312792
2021-03-13,37,145,"20I (Alpha, V1)",0.25517241379310346,0.2097205309820689,0.19546841605492102
2021-03-13,2,145,"20J (Gamma, V3)",0.01379310344827586,-1.0986122886681096,0.32630169801993886
2021-03-13,1,145,21A (Delta),0.00689655172413793,NA,NA
2021-03-13,8,145,21C (Epsilon),0.05517241379310345,0.6931471805599452,0.14712575109713338
2021-03-13,3,145,21D (Eta),0.02068965517241379,1.0986122886681098,0.10657924028631693
2021-03-13,20,145,21F (Iota),0.13793103448275862,0.9162907318741551,0.1248113959657124
2021-03-14,4,144,20A,0.02777777777777777,1.3862943611198906,-0.2590548861438272
2021-03-14,9,144,20B,0.0625,-0.5108256237659905,-0.021914888033092106
2021-03-14,27,144,20C,0.1875,-0.03636764417087468,-0.08122213548248158
2021-03-14,23,144,20G,0.1597222222222222,-0.23180161405732447,-0.05679288924667536
2021-03-14,58,144,"20I (Alpha, V1)",0.4027777777777778,0.44952509790219475,-0.14195872824161526
2021-03-14,2,144,"20J (Gamma, V3)",0.01388888888888888,0,-0.08576809100384092
2021-03-14,6,144,21C (Epsilon),0.04166666666666666,-0.2876820724517808,-0.04980783194736832
2021-03-14,1,144,21D (Eta),0.00694444444444444,-1.0986122886681098,0.051558445079672804
2021-03-14,14,144,21F (Iota),0.09722222222222222,-0.35667494393873245,-0.04118372301149936
2021-03-15,3,107,20A,0.02803738317757009,-0.2876820724517808,-0.2079695868069276
2021-03-15,4,107,20B,0.03738317757009345,-0.810930216216329,-0.1332198519834207
2021-03-15,27,107,20C,0.2523364485981308,0,-0.24906702572861056
2021-03-15,14,107,20G,0.1308411214953271,-0.49643688631389127,-0.17814747054091182
2021-03-15,35,107,"20I (Alpha, V1)",0.32710280373831774,-0.5050949490570056,-0.17691060443475262
2021-03-15,5,107,"20J (Gamma, V3)",0.04672897196261682,0.916290731874155,-0.3799657017106327
2021-03-15,3,107,21C (Epsilon),0.02803738317757009,-0.6931471805599452,-0.15004599993433268
2021-03-15,16,107,21F (Iota),0.14953271028037382,0.13353139262452274,-0.26814293896068525
2021-03-16,3,99,20A,0.0303030303030303,0,0.052064875893885025
2021-03-16,9,99,20B,0.09090909090909093,0.810930216216329,-0.06378229785130483
2021-03-16,16,99,20C,0.16161616161616163,-0.523248143764548,0.1268146107173919
2021-03-16,13,99,20G,0.13131313131313133,-0.07410797215372167,0.06265172905870241
2021-03-16,37,99,"20I (Alpha, V1)",0.37373737373737376,0.055569851154810834,0.04412632572891205
2021-03-16,6,99,"20J (Gamma, V3)",0.06060606060606061,0.18232155679395468,0.026018939209034357
2021-03-16,4,99,21C (Epsilon),0.04040404040404041,0.2876820724517808,0.010967436972202054
2021-03-16,11,99,21F (Iota),0.1111111111111111,-0.3746934494414105,0.10559251152837223
2021-03-17,6,82,20A,0.07317073170731707,0.6931471805599452,-0.4058900935659921
2021-03-17,9,82,20B,0.1097560975609756,0,-0.3068690677717142
2021-03-17,19,82,20C,0.23170731707317072,0.17185025692665912,-0.33141910447552264
2021-03-17,10,82,20G,0.12195121951219512,-0.26236426446749084,-0.2693884585620726
2021-03-17,26,82,"20I (Alpha, V1)",0.3170731707317073,-0.3528213746227422,-0.2564660142541796
2021-03-17,1,82,"20J (Gamma, V3)",0.01219512195121951,-1.791759469228055,-0.050903429310563464
2021-03-17,3,82,21C (Epsilon),0.03658536585365853,-0.2876820724517808,-0.2657716288500312
2021-03-17,8,82,21F (Iota),0.0975609756097561,-0.3184537311185349,-0.2613756776119235
2021-03-18,4,128,20A,0.03125,-0.4054651081081644,0.5399387948646347
2021-03-18,6,128,20B,0.046875,-0.4054651081081646,0.5399387948646347
2021-03-18,18,128,20C,0.140625,-0.054067221270275745,0.4960140590098986
2021-03-18,18,128,20G,0.140625,0.5877866649021186,0.4157823232383493
2021-03-18,50,128,"20I (Alpha, V1)",0.390625,0.6539264674066638,0.40751484792528114
2021-03-18,11,128,"20J (Gamma, V3)",0.0859375,2.3978952727983707,0.1895187472513178
2021-03-18,5,128,21C (Epsilon),0.0390625,0.5108256237659905,0.4254024533803653
2021-03-18,1,128,21D (Eta),0.0078125,0,0.4892556563511141
2021-03-18,15,128,21F (Iota),0.1171875,0.6286086594223743,0.41067957392331733
2021-03-19,5,128,20A,0.0390625,0.2231435513142097,-0.030823349145226647
2021-03-19,10,128,20B,0.078125,0.5108256237659909,-0.07192078806690969
2021-03-19,24,128,20C,0.1875,0.28768207245178123,-0.040043137879165434
2021-03-19,11,128,20G,0.0859375,-0.49247648509779385,0.07140808462791672
2021-03-19,51,128,"20I (Alpha, V1)",0.3984375,0.019802627296179764,-0.001774645714079513
2021-03-19,6,128,"20J (Gamma, V3)",0.046875,-0.6061358035703157,0.08764513012399126
2021-03-19,5,128,21C (Epsilon),0.0390625,0,0.001054301042517596
2021-03-19,16,128,21F (Iota),0.125,0.06453852113757108,-0.00816548769142113
2021-03-20,3,161,20A,0.0186335403726708,-0.5108256237659905,0.27815244478709
2021-03-20,6,161,20B,0.03726708074534161,-0.5108256237659909,0.27815244478709006
2021-03-20,33,161,20C,0.20496894409937888,0.3184537311185345,0.17449252542652438
2021-03-20,19,161,20G,0.11801242236024843,0.5465437063680696,0.1459812785203325
2021-03-20,53,161,"20I (Alpha, V1)",0.32919254658385094,0.03846628082779624,0.20949095671286666
2021-03-20,10,161,"20J (Gamma, V3)",0.06211180124223602,0.5108256237659909,0.15044603884559232
2021-03-20,5,161,21C (Epsilon),0.03105590062111801,0,0.2142992418163412
2021-03-20,2,161,21D (Eta),0.0124223602484472,0.6931471805599453,0.12765584424634802
2021-03-20,30,161,21F (Iota),0.1863354037267081,0.6286086594223743,0.1357231593885444
2021-03-21,1,182,20A,0.00549450549450549,-1.0986122886681098,0.28056344426470187
2021-03-21,18,182,20B,0.0989010989010989,1.0986122886681096,0.005910372097674449
2021-03-21,20,182,20C,0.10989010989010987,-0.5007752879124894,0.20583381917024932
2021-03-21,15,182,20G,0.08241758241758242,-0.2363887780642302,0.17278550543921692
2021-03-21,67,182,"20I (Alpha, V1)",0.36813186813186816,0.23440070583884376,0.11393681995133267
2021-03-21,25,182,"20J (Gamma, V3)",0.13736263736263735,0.9162907318741547,0.02870056669691881
2021-03-21,4,182,21C (Epsilon),0.02197802197802198,-0.2231435513142097,0.17112985209546436
2021-03-21,6,182,21D (Eta),0.03296703296703297,1.0986122886681096,0.005910372097674449
2021-03-21,26,182,21F (Iota),0.14285714285714285,-0.14310084364067333,0.1611245136362723
2021-03-22,2,93,20A,0.02150537634408602,0.6931471805599453,-0.8059297140036243
2021-03-22,6,93,20B,0.06451612903225806,-1.0986122886681096,-0.5819597803501175
2021-03-22,13,93,20C,0.13978494623655913,-0.4307829160924541,-0.6654384519220744
2021-03-22,6,93,20G,0.06451612903225806,-0.9162907318741551,-0.6047499749493618
2021-03-22,39,93,"20I (Alpha, V1)",0.41935483870967744,-0.5411309732613194,-0.6516449447759662
2021-03-22,7,93,"20J (Gamma, V3)",0.07526881720430108,-1.2729656758128873,-0.5601656069570202
2021-03-22,5,93,21C (Epsilon),0.05376344086021505,0.2231435513142097,-0.7471792603479074
2021-03-22,1,93,21D (Eta),0.01075268817204301,-1.791759469228055,-0.4953163827801243
2021-03-22,14,93,21F (Iota),0.15053763440860216,-0.6190392084062237,-0.6419064153828532
2021-03-23,1,134,20A,0.00746268656716417,-0.6931471805599453,0.1670736585488288
2021-03-23,2,134,20B,0.01492537313432835,-1.0986122886681096,0.22499724542142369
2021-03-23,22,134,20C,0.16417910447761194,0.5260930958967793,-0.007103523802131861
2021-03-23,11,134,20G,0.08208955223880597,0.6061358035703157,-0.018538196326922773
2021-03-23,57,134,"20I (Alpha, V1)",0.4253731343283582,0.37948962170490397,0.013839829653850333
2021-03-23,6,134,"20J (Gamma, V3)",0.04477611940298507,-0.15415067982725827,0.09007415844415922
2021-03-23,6,134,21C (Epsilon),0.04477611940298507,0.18232155679395468,0.042006696069700235
2021-03-23,29,134,21F (Iota),0.2164179104477612,0.7282385003712157,-0.03598143872705135
2021-03-24,3,208,20A,0.01442307692307692,1.0986122886681098,0.46336632665137
2021-03-24,12,208,20B,0.05769230769230769,1.791759469228055,0.3767229290813769
2021-03-24,35,208,20C,0.16826923076923078,0.46430560813109745,0.5426546617184966
2021-03-24,14,208,20G,0.0673076923076923,0.24116205681688774,0.5705476056327727
2021-03-24,95,208,"20I (Alpha, V1)",0.4567307692307692,0.5108256237659905,0.536839659764135
2021-03-24,15,208,"20J (Gamma, V3)",0.07211538461538461,0.9162907318741551,0.48615652125061437
2021-03-24,5,208,21C (Epsilon),0.02403846153846154,-0.18232155679395468,0.6234830573341281
2021-03-24,1,208,21D (Eta),0.0048076923076923,0,0.6006928627348838
2021-03-24,28,208,21F (Iota),0.1346153846153846,-0.03509131981127034,0.6050792777112926
2021-03-25,1,199,20A,0.0050251256281407,-1.0986122886681098,0.15766425732405154
2021-03-25,22,199,20B,0.11055276381909548,0.6061358035703157,-0.055429254205751635
2021-03-25,19,199,20C,0.09547738693467336,-0.6109090823229733,0.09670135653090949
2021-03-25,26,199,20G,0.1306532663316583,0.6190392084062237,-0.05704217981024014
2021-03-25,2,199,"20H (Beta, V2)",0.0100502512562814,0.6931471805599453,-0.06630567632945533
2021-03-25,84,199,"20I (Alpha, V1)",0.4221105527638191,-0.1230600927572274,0.035720232835191254
2021-03-25,18,199,"20J (Gamma, V3)",0.09045226130653268,0.18232155679395445,-0.002452473358706478
2021-03-25,6,199,21C (Epsilon),0.03015075376884422,0.18232155679395468,-0.0024524733587065056
2021-03-25,21,199,21F (Iota),0.10552763819095476,-0.2876820724517808,0.05629798029701043
2021-03-26,2,90,20A,0.02222222222222222,0.6931471805599453,-0.9380110812315903
2021-03-26,3,90,20B,0.03333333333333333,-1.9924301646902063,-0.6023139130753213
2021-03-26,15,90,20C,0.16666666666666666,-0.2363887780642302,-0.8218190864035684
2021-03-26,3,90,20G,0.03333333333333333,-2.1594842493533726,-0.5814321524924255
